# train_acc train_loss test_acc test_loss
2.007387499999999936e-01 2.215374551277160542e+00 1.999360204734484947e-01 2.216125177864225915e+00
2.007424999999999904e-01 2.215381302909851247e+00 1.999360204734484947e-01 2.216154223440247151e+00
2.007299999999999918e-01 2.215372007369995178e+00 1.999360204734484947e-01 2.216133948556139988e+00
2.006637500000000018e-01 2.215379817276001084e+00 1.999360204734484947e-01 2.216155203503824112e+00
2.009400000000000075e-01 2.215386929016113449e+00 1.999360204734484947e-01 2.216127118771455962e+00
2.006562500000000082e-01 2.215392975654602026e+00 1.999360204734484947e-01 2.216139916037414892e+00
2.006812500000000055e-01 2.215407823371887019e+00 1.999360204734484947e-01 2.216168108004755055e+00
2.008624999999999994e-01 2.215425075836181534e+00 1.999360204734484947e-01 2.216189962431016180e+00
2.007937499999999931e-01 2.215443819084167654e+00 1.999360204734484947e-01 2.216195725662465588e+00
2.007124999999999881e-01 2.215435133361816522e+00 1.999360204734484947e-01 2.216182191937837498e+00
2.007237500000000063e-01 2.215436893882751335e+00 1.999360204734484947e-01 2.216179974324719915e+00
2.007262499999999950e-01 2.215425701065063535e+00 1.999360204734484947e-01 2.216181855436631487e+00
2.006462499999999982e-01 2.215425788726806733e+00 1.999360204734484947e-01 2.216188547325988356e+00
2.006687500000000068e-01 2.215439139709472816e+00 1.999360204734484947e-01 2.216196536407665896e+00
2.005625000000000047e-01 2.215465984115600584e+00 1.996611084452974971e-01 2.216305464410812220e+00
2.002774999999999972e-01 2.215630764274597375e+00 1.992812300063979414e-01 2.216665337654694756e+00
1.997400000000000009e-01 2.216224101791381962e+00 1.986064459373000635e-01 2.217310267995735718e+00
1.993850000000000067e-01 2.216636863822937009e+00 1.983865163147792710e-01 2.217516093397476240e+00
1.995325000000000015e-01 2.216635463943481543e+00 1.987114123480486216e-01 2.217220569678933106e+00
1.995012499999999911e-01 2.216503537673950142e+00 1.988413707613563564e-01 2.217069633786524108e+00
1.997237500000000054e-01 2.216391685028076264e+00 1.987663947536788267e-01 2.217150613122160330e+00
1.993149999999999922e-01 2.216687049598693893e+00 1.980616202815099203e-01 2.217845955340433495e+00
1.984275000000000067e-01 2.217445042381286591e+00 1.970119561740243108e-01 2.218830378636746481e+00
2.004512499999999975e-01 2.215645073051452751e+00 1.999360204734484947e-01 2.216072034317182471e+00
2.008300000000000085e-01 2.215617609138488930e+00 1.999360204734484947e-01 2.216584227440529631e+00
2.006462499999999982e-01 2.215857639350891084e+00 1.999360204734484947e-01 2.216607508717327590e+00
2.007562499999999972e-01 2.215843155632018835e+00 1.999360204734484947e-01 2.216610378587543284e+00
2.007424999999999904e-01 2.215658294792175464e+00 1.999360204734484947e-01 2.216064186486691234e+00
2.008537499999999976e-01 2.215298772392273019e+00 1.999360204734484947e-01 2.216059602534854900e+00
2.007887499999999881e-01 2.215299166984558088e+00 1.999360204734484947e-01 2.216055051378920115e+00
2.008412499999999989e-01 2.215301566352844365e+00 1.999360204734484947e-01 2.216060778458607938e+00
2.005337500000000106e-01 2.215303572120666420e+00 1.999360204734484947e-01 2.216037780294338955e+00
2.006874999999999909e-01 2.215302582588195790e+00 1.999360204734484947e-01 2.216038074084603515e+00
2.007712500000000122e-01 2.215300113716125452e+00 1.999360204734484947e-01 2.216040324188544908e+00
2.007712500000000122e-01 2.215301863746643285e+00 1.999360204734484947e-01 2.216042764356177308e+00
2.007275000000000031e-01 2.215301956214904777e+00 1.999360204734484947e-01 2.216045113915597664e+00
2.007887499999999881e-01 2.215297931442260726e+00 1.999360204734484947e-01 2.216060869371898612e+00
2.007349999999999968e-01 2.215337275772094827e+00 1.999210252719129943e-01 2.216060116133931057e+00
2.009062500000000084e-01 2.215300702018737855e+00 1.999360204734484947e-01 2.216035918707429442e+00
2.009900000000000020e-01 2.215290490913391253e+00 1.999360204734484947e-01 2.216060130625143287e+00
2.009199999999999875e-01 2.215300350914001459e+00 1.999360204734484947e-01 2.216046404701276895e+00
2.008187499999999903e-01 2.215301833724975467e+00 1.999360204734484947e-01 2.216034177321313692e+00
2.007962500000000095e-01 2.215300760612487707e+00 1.999360204734484947e-01 2.216028798793419519e+00
2.006425000000000014e-01 2.215302415351867893e+00 1.999360204734484947e-01 2.216052151000888593e+00
2.006762500000000005e-01 2.215298889579773167e+00 1.999360204734484947e-01 2.216049070321667092e+00
2.006662499999999905e-01 2.215303496551513707e+00 1.999360204734484947e-01 2.216050044893837168e+00
2.006249999999999978e-01 2.215299776992798009e+00 1.999160268714011424e-01 2.216066466030675031e+00
2.006812500000000055e-01 2.215304924201965342e+00 1.999360204734484947e-01 2.216056190998372699e+00
2.007287500000000113e-01 2.215301959419250455e+00 1.999360204734484947e-01 2.216050492138414096e+00
2.006874999999999909e-01 2.215303768920898531e+00 1.999360204734484947e-01 2.216043840061756587e+00
2.008050000000000113e-01 2.215303495826721036e+00 1.999110284708893182e-01 2.216077707703115074e+00
2.007525000000000004e-01 2.215379905662536508e+00 1.995411468330134386e-01 2.216420097985636772e+00
2.001012500000000083e-01 2.215868736076354928e+00 1.990862923864363532e-01 2.216864744364567041e+00
1.998487499999999917e-01 2.216028144302368386e+00 1.988563659628918845e-01 2.216952503909686456e+00
1.994124999999999925e-01 2.216325983848571823e+00 1.985114763275751815e-01 2.217282291108495507e+00
1.993212500000000054e-01 2.216426570739745916e+00 1.982365642994241839e-01 2.217550348793171366e+00
1.992287500000000100e-01 2.216593379974365341e+00 1.999360204734484947e-01 2.215985203429970962e+00
2.007437499999999986e-01 2.215236508369445634e+00 1.999360204734484947e-01 2.215981082129158342e+00
2.008287500000000003e-01 2.215236086387634362e+00 1.999360204734484947e-01 2.215980079337258601e+00
2.006400000000000128e-01 2.215224632034301866e+00 1.999360204734484947e-01 2.215970903349014254e+00
2.008412499999999989e-01 2.215229278793334977e+00 1.999360204734484947e-01 2.215984067166377969e+00
2.008074999999999999e-01 2.215217309341430685e+00 1.999360204734484947e-01 2.215912975566324494e+00
2.008074999999999999e-01 2.215183043212890723e+00 1.999360204734484947e-01 2.215924261627636671e+00
2.006887499999999991e-01 2.215184748916625868e+00 1.999360204734484947e-01 2.215922539003827296e+00
2.007762499999999894e-01 2.215184011764526506e+00 1.999360204734484947e-01 2.215925870152215538e+00
2.008250000000000035e-01 2.215182584648132114e+00 1.999360204734484947e-01 2.215922928588633045e+00
2.008012499999999867e-01 2.215192595443725487e+00 1.999360204734484947e-01 2.215977755251864245e+00
2.006274999999999864e-01 2.215229626808166596e+00 1.999360204734484947e-01 2.216045735054724020e+00
2.007987499999999981e-01 2.215202680244445776e+00 1.999360204734484947e-01 2.215923336630666984e+00
2.009137500000000021e-01 2.215207480278015062e+00 1.999360204734484947e-01 2.216221450767834167e+00
2.008262500000000117e-01 2.215412147254943953e+00 1.999360204734484947e-01 2.216201901664660578e+00
2.007562499999999972e-01 2.215299299316406234e+00 1.999360204734484947e-01 2.215941036197518255e+00
2.008399999999999908e-01 2.215197009925842231e+00 1.999360204734484947e-01 2.215957428504470528e+00
2.006525000000000114e-01 2.215216081542968674e+00 1.999360204734484947e-01 2.215991177622965491e+00
2.007099999999999995e-01 2.215239460716247777e+00 1.999360204734484947e-01 2.216018411492355789e+00
2.007649999999999990e-01 2.215258564033508293e+00 1.999360204734484947e-01 2.216026682466249564e+00
2.008850000000000080e-01 2.215259510383606134e+00 1.999360204734484947e-01 2.216021840265753440e+00
2.007799999999999863e-01 2.215328673133849957e+00 1.999360204734484947e-01 2.216180122440164713e+00
2.007200000000000095e-01 2.215370504684448072e+00 1.999360204734484947e-01 2.216136385825529853e+00
2.008512500000000089e-01 2.215339393157958803e+00 1.999360204734484947e-01 2.216114689734831611e+00
2.007862499999999994e-01 2.215352692947387681e+00 1.999360204734484947e-01 2.216138265259511630e+00
2.007487500000000036e-01 2.215339602355956838e+00 1.999360204734484947e-01 2.216100629292766744e+00
2.006887499999999991e-01 2.215390405654907191e+00 1.999360204734484947e-01 2.216222111872198752e+00
2.007500000000000118e-01 2.215398469085693378e+00 1.999360204734484947e-01 2.216167060366366570e+00
2.007812499999999944e-01 2.215369639167785731e+00 1.999360204734484947e-01 2.216142278105039498e+00
2.006137500000000073e-01 2.215325341644287072e+00 1.999360204734484947e-01 2.216124918852871328e+00
2.007887499999999881e-01 2.215351833496093548e+00 1.999360204734484947e-01 2.216098581608182183e+00
2.006462499999999982e-01 2.215289624900818044e+00 1.999360204734484947e-01 2.216050237550692970e+00
2.006287499999999946e-01 2.215282787933349429e+00 1.999360204734484947e-01 2.216051317832444134e+00
2.007525000000000004e-01 2.215278487892150761e+00 1.999360204734484947e-01 2.216040495947546596e+00
2.007312500000000000e-01 2.215287974014282124e+00 1.999360204734484947e-01 2.216300219202071986e+00
2.007712500000000122e-01 2.215526204795837284e+00 1.999360204734484947e-01 2.216276013996077765e+00
2.007424999999999904e-01 2.215509523315429607e+00 1.999360204734484947e-01 2.216242328181300181e+00
2.007137499999999963e-01 2.215473844642639190e+00 1.999360204734484947e-01 2.216190149291386913e+00
2.007575000000000054e-01 2.215636749458313126e+00 1.999360204734484947e-01 2.216420148781149901e+00
2.007012499999999977e-01 2.215641204299926947e+00 1.999360204734484947e-01 2.216403910538666810e+00
2.007612500000000022e-01 2.215633493232727069e+00 1.999360204734484947e-01 2.216406934625890557e+00
2.008274999999999921e-01 2.215643437957763862e+00 1.999360204734484947e-01 2.216408564048323093e+00
2.007212499999999900e-01 2.215642214622497441e+00 1.999360204734484947e-01 2.216402068934376413e+00
2.008087500000000081e-01 2.215648588409423692e+00 1.999360204734484947e-01 2.216412894785289911e+00
2.008624999999999994e-01 2.215638072662353686e+00 1.999360204734484947e-01 2.216390698976571816e+00
2.007962500000000095e-01 2.215614059104919598e+00 1.999360204734484947e-01 2.216364235887143153e+00
2.008487499999999926e-01 2.215610212020874048e+00 1.999360204734484947e-01 2.216387571620392016e+00
2.008500000000000008e-01 2.215626926841735678e+00 1.999360204734484947e-01 2.216410810186248082e+00
2.006950000000000123e-01 2.215564162597656317e+00 1.999360204734484947e-01 2.216040614165332379e+00
2.008375000000000021e-01 2.215307335624694840e+00 1.999360204734484947e-01 2.216055049548451006e+00
2.006762500000000005e-01 2.215339492874145666e+00 1.999360204734484947e-01 2.216164708823938234e+00
2.006449999999999900e-01 2.215447266883850297e+00 1.999360204734484947e-01 2.216276985517466436e+00
2.007674999999999876e-01 2.215487912330627474e+00 1.999360204734484947e-01 2.216358860715108126e+00
2.008800000000000030e-01 2.215618111114502131e+00 1.999360204734484947e-01 2.216436098572236002e+00
2.008099999999999885e-01 2.215712418518066329e+00 1.999360204734484947e-01 2.216490804729595698e+00
2.007337499999999886e-01 2.215784689178466937e+00 1.999360204734484947e-01 2.216563488074929200e+00
2.007400000000000018e-01 2.215764949455261146e+00 1.999360204734484947e-01 2.216544772292739385e+00
2.007200000000000095e-01 2.215810446128845257e+00 1.999360204734484947e-01 2.216640978841848852e+00
2.007124999999999881e-01 2.215928358650207652e+00 1.999360204734484947e-01 2.216684889045954510e+00
2.007362500000000050e-01 2.215918672142028978e+00 1.999360204734484947e-01 2.216721900212635266e+00
2.006650000000000100e-01 2.215841469879150427e+00 1.999360204734484947e-01 2.216459764857667381e+00
2.006687500000000068e-01 2.215837073211670116e+00 1.999360204734484947e-01 2.216671880055755217e+00
2.008425000000000071e-01 2.215922573165893361e+00 1.999360204734484947e-01 2.216689307035274226e+00
2.008324999999999971e-01 2.215840311622619740e+00 1.999360204734484947e-01 2.216640215078684584e+00
2.006874999999999909e-01 2.215772054748535336e+00 1.999360204734484947e-01 2.216539557896892720e+00
2.008212500000000067e-01 2.215614424247741798e+00 1.999360204734484947e-01 2.216331696556076647e+00
2.007612500000000022e-01 2.215554298858642746e+00 1.999360204734484947e-01 2.216324704469813778e+00
2.008199999999999985e-01 2.215540241279601918e+00 1.999360204734484947e-01 2.216332549249523165e+00
2.007387499999999936e-01 2.215559276962280055e+00 1.999360204734484947e-01 2.216327733743366224e+00
2.006712499999999955e-01 2.215527239913940516e+00 1.999360204734484947e-01 2.216298750860905997e+00
2.008212500000000067e-01 2.215398360328674432e+00 1.999360204734484947e-01 2.216045439891607849e+00
2.008212500000000067e-01 2.215266048622131390e+00 1.999360204734484947e-01 2.216051200072275851e+00
2.007937499999999931e-01 2.215267627906799319e+00 1.999360204734484947e-01 2.216048758226713211e+00
2.007950000000000013e-01 2.215268740234375144e+00 1.999360204734484947e-01 2.216053056320317349e+00
2.007712500000000122e-01 2.215271026344299177e+00 1.999360204734484947e-01 2.216053682493233090e+00
2.007962500000000095e-01 2.215270957679748687e+00 1.999360204734484947e-01 2.216055606926242483e+00
2.008000000000000063e-01 2.215271639938354298e+00 1.999360204734484947e-01 2.216048566027474909e+00
2.007400000000000018e-01 2.215279221611023086e+00 1.999360204734484947e-01 2.216053904590130852e+00
2.008212500000000067e-01 2.215270505752563679e+00 1.999360204734484947e-01 2.216034945965728475e+00
2.008250000000000035e-01 2.215262282295227259e+00 1.999360204734484947e-01 2.216027162201650302e+00
2.007587500000000136e-01 2.215285458374023353e+00 1.999360204734484947e-01 2.216010691947229105e+00
2.006387500000000046e-01 2.215268463172912483e+00 1.999360204734484947e-01 2.216049540447105670e+00
2.006050000000000055e-01 2.215299387779235740e+00 1.999360204734484947e-01 2.216049747137556647e+00
2.007662500000000072e-01 2.215310859794616505e+00 1.999360204734484947e-01 2.216047519914476904e+00
2.006987500000000091e-01 2.215304879226684509e+00 1.999360204734484947e-01 2.216050985602331824e+00
2.007587500000000136e-01 2.215314496002197320e+00 1.999360204734484947e-01 2.216132079189737425e+00
2.008000000000000063e-01 2.215412979469299160e+00 1.999360204734484947e-01 2.216184612885546468e+00
2.007062500000000027e-01 2.215447923393249585e+00 1.999360204734484947e-01 2.216216954525967786e+00
2.006550000000000000e-01 2.215454215011596784e+00 1.999360204734484947e-01 2.216216377165557194e+00
2.007275000000000031e-01 2.215455343971252322e+00 1.999360204734484947e-01 2.216231059051826158e+00
2.006999999999999895e-01 2.215552577171325588e+00 1.999360204734484947e-01 2.216943046791921113e+00
2.006462499999999982e-01 2.216178553237915239e+00 1.999360204734484947e-01 2.216943480155442181e+00
2.006612500000000132e-01 2.216176779747009107e+00 1.999360204734484947e-01 2.216944531759846626e+00
2.006574999999999886e-01 2.216177135925292863e+00 1.999360204734484947e-01 2.216943112536263971e+00
2.006662499999999905e-01 2.216177290077209427e+00 1.999360204734484947e-01 2.216943354005624478e+00
2.006624999999999936e-01 2.216176711158752255e+00 1.999360204734484947e-01 2.216943268736279560e+00
2.006637500000000018e-01 2.216176490898132290e+00 1.999360204734484947e-01 2.216943831300399737e+00
2.006674999999999986e-01 2.216176499176025327e+00 1.999360204734484947e-01 2.216944163072894991e+00
2.006550000000000000e-01 2.216152787017822146e+00 1.999360204734484947e-01 2.216909854593600571e+00
2.006712499999999955e-01 2.216135269889831338e+00 1.999360204734484947e-01 2.216911722282072894e+00
2.006662499999999905e-01 2.216136523475646936e+00 1.999360204734484947e-01 2.216913968114920142e+00
2.006574999999999886e-01 2.216139703330993527e+00 1.999360204734484947e-01 2.216916876424983585e+00
2.006662499999999905e-01 2.216141001777649056e+00 1.999360204734484947e-01 2.216919499944588257e+00
2.006662499999999905e-01 2.216142166328430196e+00 1.999360204734484947e-01 2.216919166189085022e+00
2.006600000000000050e-01 2.216142373504638829e+00 1.999360204734484947e-01 2.216919267932650150e+00
2.006612500000000132e-01 2.216142562446594244e+00 1.999360204734484947e-01 2.216921339260792045e+00
2.006712499999999955e-01 2.216143173370361374e+00 1.999360204734484947e-01 2.216919693211599984e+00
2.006600000000000050e-01 2.216143146362304694e+00 1.999360204734484947e-01 2.216919937426664156e+00
2.006624999999999936e-01 2.216143559226989801e+00 1.999360204734484947e-01 2.216920734443347474e+00
2.006637500000000018e-01 2.216145771827697786e+00 1.999360204734484947e-01 2.217002623827123209e+00
2.006799999999999973e-01 2.216244524955749640e+00 1.999360204734484947e-01 2.216999433014687160e+00
2.006712499999999955e-01 2.216242616996765058e+00 1.999360204734484947e-01 2.216998433883725639e+00
2.006725000000000037e-01 2.216243413200378320e+00 1.999360204734484947e-01 2.216998854739042013e+00
2.006699999999999873e-01 2.216243701248168829e+00 1.999360204734484947e-01 2.216997406838112639e+00
2.006775000000000087e-01 2.216242476234436154e+00 1.999360204734484947e-01 2.216996646735886145e+00
2.006812500000000055e-01 2.216243973846435455e+00 1.999360204734484947e-01 2.216998272497380906e+00
2.006674999999999986e-01 2.216243978614806931e+00 1.999360204734484947e-01 2.216995981055349230e+00
2.006699999999999873e-01 2.216244800453186059e+00 1.999360204734484947e-01 2.216998196837998147e+00
2.006674999999999986e-01 2.216247388954162734e+00 1.999360204734484947e-01 2.216998115382130319e+00
2.006662499999999905e-01 2.216247834434509123e+00 1.999360204734484947e-01 2.216998904924398772e+00
2.006674999999999986e-01 2.216248045806884726e+00 1.999360204734484947e-01 2.217001346617422097e+00
2.006587499999999968e-01 2.216254279708862462e+00 1.999360204734484947e-01 2.217012974823886484e+00
2.006674999999999986e-01 2.216257784767150962e+00 1.999360204734484947e-01 2.217010152545863200e+00
2.006687500000000068e-01 2.216256762466430885e+00 1.999360204734484947e-01 2.217009367732305947e+00
2.006737500000000118e-01 2.216699189491271760e+00 1.999360204734484947e-01 2.217626339185718276e+00
2.006662499999999905e-01 2.216752916641235416e+00 1.999360204734484947e-01 2.216245365539423862e+00
2.006674999999999986e-01 2.215486451873779128e+00 1.999360204734484947e-01 2.216243842894346283e+00
2.006699999999999873e-01 2.215494626312255910e+00 1.999360204734484947e-01 2.216252807921045509e+00
2.006699999999999873e-01 2.215499223747253499e+00 1.999360204734484947e-01 2.216250021032088124e+00
2.006662499999999905e-01 2.215860629730224574e+00 1.999360204734484947e-01 2.216836001120998656e+00
2.006637500000000018e-01 2.216059500312804964e+00 1.999360204734484947e-01 2.216828604806178937e+00
2.006687500000000068e-01 2.216057102241516308e+00 1.999360204734484947e-01 2.216828403302056660e+00
2.006712499999999955e-01 2.216057583999633707e+00 1.999360204734484947e-01 2.216829848152204629e+00
2.006637500000000018e-01 2.216126991615295250e+00 1.999360204734484947e-01 2.216950339380167723e+00
2.006687500000000068e-01 2.216179524765014452e+00 1.999360204734484947e-01 2.216950214145584575e+00
2.006712499999999955e-01 2.216180107269287269e+00 1.999360204734484947e-01 2.216950234128204134e+00
2.006762500000000005e-01 2.216180110244751145e+00 1.999360204734484947e-01 2.216949769189093811e+00
2.006612500000000132e-01 2.216180028762817500e+00 1.999360204734484947e-01 2.216951007653868988e+00
2.006749999999999923e-01 2.216180318565368790e+00 1.999360204734484947e-01 2.216949929812743303e+00
2.006699999999999873e-01 2.216180682258606094e+00 1.999360204734484947e-01 2.216949948575049678e+00
2.006699999999999873e-01 2.216180441322326722e+00 1.999360204734484947e-01 2.216950072894398271e+00
2.006749999999999923e-01 2.216180919075012135e+00 1.999360204734484947e-01 2.216949871847893494e+00
2.006737500000000118e-01 2.216180927429199254e+00 1.999360204734484947e-01 2.216949856288907394e+00
2.006725000000000037e-01 2.216181365928649782e+00 1.999360204734484947e-01 2.216950245263556774e+00
2.006662499999999905e-01 2.215887748947143354e+00 1.999360204734484947e-01 2.215781055195394256e+00
2.006812500000000055e-01 2.215029473724365428e+00 1.999360204734484947e-01 2.215780960011009437e+00
2.006787499999999891e-01 2.215029585151672364e+00 1.999360204734484947e-01 2.215781139091887120e+00
2.006862500000000105e-01 2.215030057868957680e+00 1.999360204734484947e-01 2.215781605556387923e+00
2.006749999999999923e-01 2.215030391502380347e+00 1.999360204734484947e-01 2.215782320201968858e+00
2.006937500000000041e-01 2.215031152572632056e+00 1.999360204734484947e-01 2.215781461101880900e+00
2.006787499999999891e-01 2.215031170845031649e+00 1.999360204734484947e-01 2.215782087579874826e+00
2.230912499999999909e-01 2.193971211433410673e+00 3.002539187460012693e-01 2.121276735878112607e+00
3.004299999999999748e-01 2.121052264785766805e+00 3.003238963531669747e-01 2.121208529707261370e+00
2.984287500000000204e-01 2.123230723114013507e+00 2.803652831094050057e-01 2.141171172728388861e+00
2.808012500000000022e-01 2.140701499137878550e+00 2.802753119001919480e-01 2.141251769648556014e+00
2.806962499999999805e-01 2.140794141464233302e+00 2.800753758797184800e-01 2.141429398964401543e+00
2.804949999999999943e-01 2.141126602592468231e+00 2.765814939219449764e-01 2.144814635879018550e+00
2.777850000000000041e-01 2.143758135223388539e+00 2.799354206653870691e-01 2.141593040446783558e+00
2.810262499999999775e-01 2.140565409812927200e+00 2.831493921944977510e-01 2.138370743029710752e+00
2.818999999999999839e-01 2.139828247222900437e+00 2.837292066538707469e-01 2.137792403165605926e+00
2.849087499999999884e-01 2.136653960075378222e+00 2.853736804222648527e-01 2.136151186716686023e+00
2.833899999999999753e-01 2.138094209442138460e+00 2.806951775431861806e-01 2.140834965159781778e+00
2.821712499999999846e-01 2.139463147735595872e+00 2.814749280230326445e-01 2.140051137615455179e+00
2.827737499999999904e-01 2.138883110961914191e+00 2.865882917466410773e-01 2.134949554789927983e+00
2.865562500000000123e-01 2.134864311485290322e+00 2.874880038387715997e-01 2.134046475092569839e+00
2.871812499999999990e-01 2.134437358741760438e+00 2.863533669225847844e-01 2.135178993546039905e+00
2.820537499999999920e-01 2.139906003494262521e+00 2.716530710172744834e-01 2.150038487470386617e+00
2.695575000000000054e-01 2.151864700241088890e+00 2.668496081253998731e-01 2.154509496780366185e+00
2.664225000000000065e-01 2.154706783943176163e+00 2.623160588611644362e-01 2.158807518996264996e+00
2.641887500000000277e-01 2.156876163787841971e+00 2.764965211132437428e-01 2.145533394066096111e+00
2.731199999999999739e-01 2.148738383903503468e+00 2.728776791426743564e-01 2.148790837402001941e+00
2.657562500000000272e-01 2.155814195747375539e+00 2.606665866922584507e-01 2.161120929705814486e+00
2.595224999999999893e-01 2.162018855819701990e+00 2.556381957773512514e-01 2.165894757153052907e+00
2.534600000000000186e-01 2.168195946578979516e+00 2.500499840051183531e-01 2.171463471685398439e+00
2.532212500000000088e-01 2.168290642852783279e+00 2.581773832373640554e-01 2.163381486234951634e+00
2.588099999999999845e-01 2.162792361297607435e+00 2.567778310940498909e-01 2.164758017333134887e+00
2.559887499999999871e-01 2.165561534271240429e+00 2.555982085732565467e-01 2.165943476304135196e+00
2.556812500000000266e-01 2.165923096961975158e+00 2.530990083173384475e-01 2.168668866081262081e+00
2.544449999999999767e-01 2.167112759819030732e+00 2.525291906589891000e-01 2.169006167202520707e+00
2.531574999999999798e-01 2.168448871803283495e+00 2.524242242482405696e-01 2.169098192197881581e+00
2.538925000000000209e-01 2.167668751869201493e+00 2.511796225207933442e-01 2.170342573658899710e+00
2.547150000000000247e-01 2.166668899307250928e+00 2.570177543186180635e-01 2.164516720036551156e+00
2.530999999999999917e-01 2.168500157279968477e+00 2.503298944337811749e-01 2.171209012859537157e+00
2.493137500000000006e-01 2.172144827880859275e+00 2.481355966090851017e-01 2.173406472514244570e+00
2.487600000000000089e-01 2.172799436416625873e+00 2.481156030070377494e-01 2.173411978259730315e+00
2.527274999999999938e-01 2.168801204299926955e+00 2.529740483045425647e-01 2.168536158913766609e+00
2.540962500000000235e-01 2.167437289199829031e+00 2.557831493921944865e-01 2.165728016381681886e+00
2.546924999999999883e-01 2.166830913429260264e+00 2.555932101727447225e-01 2.165933951153941273e+00
2.559562499999999963e-01 2.165500852127075326e+00 2.539537348048624410e-01 2.167574080304312201e+00
2.551562499999999734e-01 2.166608098487853962e+00 2.525691778630838047e-01 2.168955252251408616e+00
2.545499999999999985e-01 2.167203617935180571e+00 2.539437380038387926e-01 2.167573585620082177e+00
2.535737499999999867e-01 2.167944616165160987e+00 2.549084293026231407e-01 2.166639529812130149e+00
2.547225000000000183e-01 2.166733782997131375e+00 2.547234884836852009e-01 2.166802334160051302e+00
2.531262499999999971e-01 2.168359952392578283e+00 2.535588611644273849e-01 2.167954825622792736e+00
2.525999999999999912e-01 2.168923874778747596e+00 2.519543746001279838e-01 2.169567796105539070e+00
2.524687500000000195e-01 2.169129015159606766e+00 2.525491842610364523e-01 2.168982218872333778e+00
2.525950000000000140e-01 2.168876597785949656e+00 2.523792386436340407e-01 2.169146680404799632e+00
2.521700000000000053e-01 2.169373994178771969e+00 2.497100927703135020e-01 2.171814489578178797e+00
2.510487499999999872e-01 2.170513817977905102e+00 2.530740163147792710e-01 2.168455427454132778e+00
2.545587500000000003e-01 2.166992502861023073e+00 2.537637955854126770e-01 2.167770189271855052e+00
2.560399999999999898e-01 2.165459879608154115e+00 2.547034948816378486e-01 2.166838605359663994e+00
2.562725000000000142e-01 2.165163792495727435e+00 2.548134596928982587e-01 2.166704614118208916e+00
2.565362500000000212e-01 2.165010966606140119e+00 2.541036868202175558e-01 2.167416299220772835e+00
2.557162499999999783e-01 2.165710316505432331e+00 2.570577415227127127e-01 2.164463211005876353e+00
2.568050000000000055e-01 2.164844841156005728e+00 2.552283269353806672e-01 2.166312029326640687e+00
2.563199999999999923e-01 2.165235839958191022e+00 2.555632197696737218e-01 2.165965345831765365e+00
2.584000000000000186e-01 2.163255675430297842e+00 2.618662028150991472e-01 2.159670552304365998e+00
2.668612499999999943e-01 2.154826921501159731e+00 2.681391954574536274e-01 2.153516568057596725e+00
2.668437499999999907e-01 2.154961888465881437e+00 2.660698576455534092e-01 2.155580748980882699e+00
2.662224999999999731e-01 2.155631774215698293e+00 2.639105486244401888e-01 2.157715420805332407e+00
2.630987499999999923e-01 2.158557056045532274e+00 2.624460172744721431e-01 2.159173337298177842e+00
2.641112500000000196e-01 2.157659211273193378e+00 2.804302623160588870e-01 2.141199631639115530e+00
2.809237500000000276e-01 2.140891136322021548e+00 2.805552223288547697e-01 2.141096917315316706e+00
2.802412499999999973e-01 2.141457345466613926e+00 2.766214811260396811e-01 2.145027078120889996e+00
2.757850000000000024e-01 2.146026125526428352e+00 2.745221529110684622e-01 2.147120959317920796e+00
2.745487500000000081e-01 2.147155686912536776e+00 2.750769753678822815e-01 2.146554312031770717e+00
2.750374999999999903e-01 2.146532752037048297e+00 2.742422424824056404e-01 2.147375706900256809e+00
2.737125000000000252e-01 2.148049513015747092e+00 2.730826135636596486e-01 2.148544049003684009e+00
2.738725000000000187e-01 2.147776805076599071e+00 2.729876439539347666e-01 2.148628673108052833e+00
2.736974999999999825e-01 2.147893793869018353e+00 2.733475287907869422e-01 2.148290645900782447e+00
2.741574999999999984e-01 2.147451278190612989e+00 2.740573016634677006e-01 2.147586400891753566e+00
2.743725000000000191e-01 2.147298097991943155e+00 2.743672024952015231e-01 2.147215147317409034e+00
2.758012499999999978e-01 2.145921345634460575e+00 2.773312539987203840e-01 2.144250373236277429e+00
2.757850000000000024e-01 2.145871246185302894e+00 2.756367962252079251e-01 2.145931650718205574e+00
2.772337500000000010e-01 2.144492165756225699e+00 2.794655710172744834e-01 2.142126068120115523e+00
2.771587500000000093e-01 2.144610372657775876e+00 2.762765914907229781e-01 2.145327261603191094e+00
2.766487499999999988e-01 2.144964908065795761e+00 2.760866522712732141e-01 2.145517036080436757e+00
2.762574999999999892e-01 2.145286328201293724e+00 2.760616602687140375e-01 2.145502953367666610e+00
2.766399999999999970e-01 2.144973388442993123e+00 2.762715930902111539e-01 2.145286421553110667e+00
2.771862500000000229e-01 2.144472186965942218e+00 2.777311260396673198e-01 2.143862556511213491e+00
2.773562500000000264e-01 2.144131430015563833e+00 2.767764315419065646e-01 2.144868691304671060e+00
2.770400000000000085e-01 2.144418803672790474e+00 2.766914587332053865e-01 2.144918810611951887e+00
2.778649999999999731e-01 2.143834790496826237e+00 2.770963291746640911e-01 2.144511532036066814e+00
2.772124999999999728e-01 2.144205394363403183e+00 2.765365083173384475e-01 2.145067009343143205e+00
2.765087500000000253e-01 2.145273947830200090e+00 2.752569177863083971e-01 2.146310120458718718e+00
