# train_acc train_loss test_acc test_loss
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 1.000000000000000000e+00 1.461150765419006348e+00
1.000000000000000000e+00 1.461150765419006348e+00 8.984375000000000000e-01 1.576705396175384521e+00
5.122767857142856984e-01 1.945837003844124835e+00 5.876736111111111605e-01 1.871704697608947754e+00
5.736607142857143016e-01 1.886553849492754287e+00 7.452256944444444198e-01 1.716816782951354980e+00
6.752232142857143016e-01 1.785957098007202148e+00 7.452256944444444198e-01 1.715929269790649414e+00
6.763392857142856984e-01 1.784804889133998262e+00 7.452256944444444198e-01 1.715929329395294189e+00
6.763392857142856984e-01 1.784738046782357257e+00 7.452256944444444198e-01 1.715840935707092285e+00
6.763392857142856984e-01 1.784056867871965713e+00 7.452256944444444198e-01 1.715538382530212402e+00
6.763392857142856984e-01 1.783447742462158203e+00 7.452256944444444198e-01 1.715382814407348633e+00
6.763392857142856984e-01 1.783125758171081543e+00 7.452256944444444198e-01 1.715592145919799805e+00
6.763392857142856984e-01 1.782864894185747451e+00 7.452256944444444198e-01 1.714979171752929688e+00
6.763392857142856984e-01 1.782635722841535264e+00 7.452256944444444198e-01 1.713773727416992188e+00
6.763392857142856984e-01 1.782113228525434190e+00 7.452256944444444198e-01 1.714158236980438232e+00
6.763392857142856984e-01 1.782363738332475966e+00 7.452256944444444198e-01 1.714574396610260010e+00
6.763392857142856984e-01 1.781829527446201933e+00 7.452256944444444198e-01 1.715257942676544189e+00
6.763392857142856984e-01 1.781795314380100859e+00 7.452256944444444198e-01 1.713611662387847900e+00
6.763392857142856984e-01 1.781796404293605196e+00 7.452256944444444198e-01 1.714306592941284180e+00
6.763392857142856984e-01 1.781925729342869413e+00 7.452256944444444198e-01 1.712879121303558350e+00
6.763392857142856984e-01 1.781265258789062500e+00 7.452256944444444198e-01 1.713919818401336670e+00
6.763392857142856984e-01 1.781667709350585938e+00 7.452256944444444198e-01 1.712750375270843506e+00
6.763392857142856984e-01 1.781204666410173720e+00 7.452256944444444198e-01 1.713220357894897461e+00
6.763392857142856984e-01 1.781365343502589571e+00 7.452256944444444198e-01 1.712700545787811279e+00
6.763392857142856984e-01 1.781060440199715655e+00 7.452256944444444198e-01 1.712856829166412354e+00
6.763392857142856984e-01 1.781020964894975966e+00 7.452256944444444198e-01 1.712519526481628418e+00
6.763392857142856984e-01 1.780245900154113770e+00 7.452256944444444198e-01 1.712500035762786865e+00
6.763392857142856984e-01 1.779525279998779297e+00 7.452256944444444198e-01 1.710419058799743652e+00
7.042410714285713969e-01 1.749945964132036513e+00 5.460069444444444198e-01 1.914649486541748047e+00
5.424107142857143016e-01 1.910782796995980304e+00 4.843750000000000000e-01 1.971948027610778809e+00
5.401785714285713969e-01 1.919603381838117295e+00 6.840277777777777901e-01 1.777928411960601807e+00
6.395089285714286031e-01 1.824069976806640625e+00 6.306423611111111605e-01 1.829801738262176514e+00
6.194196428571429047e-01 1.838668244225638349e+00 4.079861111111111049e-01 2.052037477493286133e+00
3.995535714285714524e-01 2.058508259909493709e+00 4.678819444444444198e-01 1.995739817619323730e+00
6.607142857142856984e-01 1.801128200122288359e+00 7.183159722222222099e-01 1.743377447128295898e+00
7.042410714285713969e-01 1.757363080978393555e+00 7.183159722222222099e-01 1.743176937103271484e+00
7.042410714285713969e-01 1.757230349949427950e+00 7.183159722222222099e-01 1.743076205253601074e+00
7.042410714285713969e-01 1.756723506110055011e+00 7.183159722222222099e-01 1.742987871170043945e+00
7.042410714285713969e-01 1.756504791123526532e+00 7.183159722222222099e-01 1.743022441864013672e+00
7.042410714285713969e-01 1.757096750395638507e+00 7.183159722222222099e-01 1.742991864681243896e+00
7.042410714285713969e-01 1.757069383348737412e+00 7.183159722222222099e-01 1.742969572544097900e+00
7.042410714285713969e-01 1.757047227450779570e+00 7.183159722222222099e-01 1.742951869964599609e+00
7.042410714285713969e-01 1.757027557918003691e+00 7.183159722222222099e-01 1.742936789989471436e+00
7.042410714285713969e-01 1.757005742618015898e+00 7.183159722222222099e-01 1.742921531200408936e+00
7.042410714285713969e-01 1.756945644106183702e+00 7.183159722222222099e-01 1.742792069911956787e+00
7.343750000000000000e-01 1.728758863040379179e+00 5.099826388888888395e-01 1.938147306442260742e+00
6.629464285714286031e-01 1.800188285963875812e+00 7.790798611111111605e-01 1.681327342987060547e+00
8.046875000000000000e-01 1.656157544681004179e+00 6.453993055555555802e-01 1.819364488124847412e+00
6.729910714285713969e-01 1.787774545805794757e+00 7.565104166666667407e-01 1.704831719398498535e+00
6.908482142857143016e-01 1.769968288285391766e+00 7.565104166666667407e-01 1.704641401767730713e+00
6.908482142857143016e-01 1.770224979945591581e+00 7.565104166666667407e-01 1.704454302787780762e+00
6.908482142857143016e-01 1.769905839647565537e+00 7.565104166666667407e-01 1.704707860946655273e+00
6.908482142857143016e-01 1.770353845187595976e+00 7.565104166666667407e-01 1.704701006412506104e+00
6.908482142857143016e-01 1.770348089081900556e+00 7.565104166666667407e-01 1.704692363739013672e+00
6.908482142857143016e-01 1.770340766225542373e+00 7.565104166666667407e-01 1.704676508903503418e+00
6.908482142857143016e-01 1.770320023809160537e+00 7.565104166666667407e-01 1.704552054405212402e+00
6.908482142857143016e-01 1.770023703575134277e+00 7.565104166666667407e-01 1.704649150371551514e+00
6.908482142857143016e-01 1.769889950752258301e+00 7.565104166666667407e-01 1.704043924808502197e+00
6.908482142857143016e-01 1.769722546849932021e+00 7.565104166666667407e-01 1.704532980918884277e+00
6.908482142857143016e-01 1.769910590989249188e+00 7.565104166666667407e-01 1.704357743263244629e+00
6.908482142857143016e-01 1.769249422209603351e+00 7.565104166666667407e-01 1.704450488090515137e+00
6.908482142857143016e-01 1.769873380661010742e+00 7.565104166666667407e-01 1.704357624053955078e+00
6.908482142857143016e-01 1.769781248910086591e+00 7.565104166666667407e-01 1.704102218151092529e+00
6.908482142857143016e-01 1.769535269056047744e+00 7.565104166666667407e-01 1.704237937927246094e+00
6.908482142857143016e-01 1.768575174467904132e+00 7.565104166666667407e-01 1.703603804111480713e+00
6.908482142857143016e-01 1.768973043986729277e+00 7.565104166666667407e-01 1.704618930816650391e+00
6.908482142857143016e-01 1.769606079374040908e+00 7.565104166666667407e-01 1.703991115093231201e+00
6.908482142857143016e-01 1.768520133835928876e+00 7.565104166666667407e-01 1.702700793743133545e+00
6.908482142857143016e-01 1.767612508365086210e+00 7.565104166666667407e-01 1.704279720783233643e+00
6.908482142857143016e-01 1.768194471086774522e+00 7.565104166666667407e-01 1.703713178634643555e+00
6.908482142857143016e-01 1.767192772456577909e+00 7.565104166666667407e-01 1.703341126441955566e+00
6.908482142857143016e-01 1.767394389425005263e+00 7.565104166666667407e-01 1.702494919300079346e+00
7.220982142857143016e-01 1.740400978497096407e+00 5.264756944444444198e-01 1.923870265483856201e+00
5.379464285714286031e-01 1.917029687336512911e+00 6.349826388888888395e-01 1.828352928161621094e+00
6.941964285714286031e-01 1.759339060102190322e+00 8.697916666666667407e-01 1.592052519321441650e+00
8.738839285714286031e-01 1.585020831653050077e+00 6.605902777777777901e-01 1.800759196281433105e+00
8.872767857142856984e-01 1.573429431234087295e+00 9.930555555555555802e-01 1.467082262039184570e+00
1.000000000000000000e+00 1.461543679237365723e+00 1.000000000000000000e+00 1.462105691432952881e+00
1.000000000000000000e+00 1.461333104542323458e+00 1.000000000000000000e+00 1.462247371673583984e+00
1.000000000000000000e+00 1.461299930300031358e+00 1.000000000000000000e+00 1.462166666984558105e+00
1.000000000000000000e+00 1.461279766900198895e+00 1.000000000000000000e+00 1.462032854557037354e+00
1.000000000000000000e+00 1.461264746529715497e+00 1.000000000000000000e+00 1.461910605430603027e+00
1.000000000000000000e+00 1.461252961839948350e+00 1.000000000000000000e+00 1.461809933185577393e+00
1.000000000000000000e+00 1.461243561335972441e+00 1.000000000000000000e+00 1.461728215217590332e+00
1.000000000000000000e+00 1.461235778672354657e+00 1.000000000000000000e+00 1.461661100387573242e+00
1.000000000000000000e+00 1.461229154041835177e+00 1.000000000000000000e+00 1.461605489253997803e+00
1.000000000000000000e+00 1.461223397936139756e+00 1.000000000000000000e+00 1.461558938026428223e+00
1.000000000000000000e+00 1.461218493325369794e+00 1.000000000000000000e+00 1.461519360542297363e+00
1.000000000000000000e+00 1.461214133671351778e+00 1.000000000000000000e+00 1.461485564708709717e+00
1.000000000000000000e+00 1.461210165704999620e+00 1.000000000000000000e+00 1.461456120014190674e+00
1.000000000000000000e+00 1.461206742695399630e+00 1.000000000000000000e+00 1.461430490016937256e+00
1.000000000000000000e+00 1.461203592164175946e+00 1.000000000000000000e+00 1.461407959461212158e+00
1.000000000000000000e+00 1.461200799260820693e+00 1.000000000000000000e+00 1.461388170719146729e+00
1.000000000000000000e+00 1.461198176656450576e+00 1.000000000000000000e+00 1.461370170116424561e+00
1.000000000000000000e+00 1.461195741380963975e+00 1.000000000000000000e+00 1.461354196071624756e+00
1.000000000000000000e+00 1.461193578583853681e+00 1.000000000000000000e+00 1.461339950561523438e+00
1.000000000000000000e+00 1.461191517966134112e+00 1.000000000000000000e+00 1.461327075958251953e+00
1.000000000000000000e+00 1.461189678737095488e+00 1.000000000000000000e+00 1.461315333843231201e+00
1.000000000000000000e+00 1.461187890597752226e+00 1.000000000000000000e+00 1.461304783821105957e+00
1.000000000000000000e+00 1.461186289787292480e+00 1.000000000000000000e+00 1.461295008659362793e+00
1.000000000000000000e+00 1.461184654917035752e+00 1.000000000000000000e+00 1.461286127567291260e+00
1.000000000000000000e+00 1.461183224405561143e+00 1.000000000000000000e+00 1.461277961730957031e+00
1.000000000000000000e+00 1.461181930133274687e+00 1.000000000000000000e+00 1.461270511150360107e+00
1.000000000000000000e+00 1.461180584771292645e+00 1.000000000000000000e+00 1.461263418197631836e+00
1.000000000000000000e+00 1.461179358618599933e+00 1.000000000000000000e+00 1.461257100105285645e+00
1.000000000000000000e+00 1.461178268705095595e+00 1.000000000000000000e+00 1.461251139640808105e+00
1.000000000000000000e+00 1.461177110671997070e+00 1.000000000000000000e+00 1.461245715618133545e+00
1.000000000000000000e+00 1.461176139967782062e+00 1.000000000000000000e+00 1.461240470409393311e+00
1.000000000000000000e+00 1.461175152233668673e+00 1.000000000000000000e+00 1.461235523223876953e+00
1.000000000000000000e+00 1.461174266678946454e+00 1.000000000000000000e+00 1.461231231689453125e+00
1.000000000000000000e+00 1.461173381124224013e+00 1.000000000000000000e+00 1.461227118968963623e+00
1.000000000000000000e+00 1.461172427449907607e+00 1.000000000000000000e+00 1.461223244667053223e+00
1.000000000000000000e+00 1.461171695164271700e+00 1.000000000000000000e+00 1.461219489574432373e+00
1.000000000000000000e+00 1.461171013968331378e+00 1.000000000000000000e+00 1.461216092109680176e+00
1.000000000000000000e+00 1.461170247622898710e+00 1.000000000000000000e+00 1.461212873458862305e+00
1.000000000000000000e+00 1.461169481277465820e+00 1.000000000000000000e+00 1.461209833621978760e+00
1.000000000000000000e+00 1.461168783051627118e+00 1.000000000000000000e+00 1.461207091808319092e+00
1.000000000000000000e+00 1.461168204035077745e+00 1.000000000000000000e+00 1.461204409599304199e+00
1.000000000000000000e+00 1.461167573928833008e+00 1.000000000000000000e+00 1.461201906204223633e+00
1.000000000000000000e+00 1.461166892732892686e+00 1.000000000000000000e+00 1.461199581623077393e+00
1.000000000000000000e+00 1.461166398865836102e+00 1.000000000000000000e+00 1.461197257041931152e+00
1.000000000000000000e+00 1.461165853909083712e+00 1.000000000000000000e+00 1.461195170879364014e+00
1.000000000000000000e+00 1.461165308952331543e+00 1.000000000000000000e+00 1.461193084716796875e+00
1.000000000000000000e+00 1.461164866174970323e+00 1.000000000000000000e+00 1.461191117763519287e+00
1.000000000000000000e+00 1.461164406367710722e+00 1.000000000000000000e+00 1.461189627647399902e+00
1.000000000000000000e+00 1.461163912500653916e+00 1.000000000000000000e+00 1.461187720298767090e+00
1.000000000000000000e+00 1.461163486753191298e+00 1.000000000000000000e+00 1.461186230182647705e+00
1.000000000000000000e+00 1.461163095065525663e+00 1.000000000000000000e+00 1.461184740066528320e+00
1.000000000000000000e+00 1.461162601198468858e+00 1.000000000000000000e+00 1.461183249950408936e+00
1.000000000000000000e+00 1.461162277630397188e+00 1.000000000000000000e+00 1.461181938648223877e+00
1.000000000000000000e+00 1.461161885942731553e+00 1.000000000000000000e+00 1.461180686950683594e+00
1.000000000000000000e+00 1.461161426135471952e+00 1.000000000000000000e+00 1.461179196834564209e+00
1.000000000000000000e+00 1.461161102567400283e+00 1.000000000000000000e+00 1.461178302764892578e+00
1.000000000000000000e+00 1.461160796029227216e+00 1.000000000000000000e+00 1.461177110671997070e+00
1.000000000000000000e+00 1.461160438401358563e+00 1.000000000000000000e+00 1.461176037788391113e+00
1.000000000000000000e+00 1.461160165922982257e+00 1.000000000000000000e+00 1.461174964904785156e+00
1.000000000000000000e+00 1.461159791265215224e+00 1.000000000000000000e+00 1.461173892021179199e+00
1.000000000000000000e+00 1.461159518786839140e+00 1.000000000000000000e+00 1.461173176765441895e+00
1.000000000000000000e+00 1.461159195218767470e+00 1.000000000000000000e+00 1.461172282695770264e+00
1.000000000000000000e+00 1.461158973830086749e+00 1.000000000000000000e+00 1.461171329021453857e+00
1.000000000000000000e+00 1.461158735411507648e+00 1.000000000000000000e+00 1.461170613765716553e+00
1.000000000000000000e+00 1.461158514022827148e+00 1.000000000000000000e+00 1.461170017719268799e+00
1.000000000000000000e+00 1.461158241544451064e+00 1.000000000000000000e+00 1.461169183254241943e+00
1.000000000000000000e+00 1.461157969066074980e+00 1.000000000000000000e+00 1.461168587207794189e+00
1.000000000000000000e+00 1.461157679557800293e+00 1.000000000000000000e+00 1.461167991161346436e+00
1.000000000000000000e+00 1.461157509258815157e+00 1.000000000000000000e+00 1.461167395114898682e+00
1.000000000000000000e+00 1.461157304900033038e+00 1.000000000000000000e+00 1.461166679859161377e+00
1.000000000000000000e+00 1.461157117571149522e+00 1.000000000000000000e+00 1.461166083812713623e+00
1.000000000000000000e+00 1.461156930242266005e+00 1.000000000000000000e+00 1.461165547370910645e+00
1.000000000000000000e+00 1.461156691823686904e+00 1.000000000000000000e+00 1.461165010929107666e+00
1.000000000000000000e+00 1.461156487464904785e+00 1.000000000000000000e+00 1.461164414882659912e+00
1.000000000000000000e+00 1.461156351225716632e+00 1.000000000000000000e+00 1.461163997650146484e+00
1.000000000000000000e+00 1.461156180926731718e+00 1.000000000000000000e+00 1.461163520812988281e+00
1.000000000000000000e+00 1.461155976567949599e+00 1.000000000000000000e+00 1.461163103580474854e+00
1.000000000000000000e+00 1.461155840328761446e+00 1.000000000000000000e+00 1.461162745952606201e+00
1.000000000000000000e+00 1.461155738149370498e+00 1.000000000000000000e+00 1.461162149906158447e+00
1.000000000000000000e+00 1.461155601910182344e+00 1.000000000000000000e+00 1.461161792278289795e+00
1.000000000000000000e+00 1.461155380521501845e+00 1.000000000000000000e+00 1.461161315441131592e+00
1.000000000000000000e+00 1.461155261312212295e+00 1.000000000000000000e+00 1.461161136627197266e+00
1.000000000000000000e+00 1.461155159132821124e+00 1.000000000000000000e+00 1.461160838603973389e+00
1.000000000000000000e+00 1.461155022893633193e+00 1.000000000000000000e+00 1.461160600185394287e+00
1.000000000000000000e+00 1.461154835564749677e+00 1.000000000000000000e+00 1.461160123348236084e+00
1.000000000000000000e+00 1.461154750415257109e+00 1.000000000000000000e+00 1.461159884929656982e+00
1.000000000000000000e+00 1.461154682295662921e+00 1.000000000000000000e+00 1.461159586906433105e+00
1.000000000000000000e+00 1.461154597146170575e+00 1.000000000000000000e+00 1.461159229278564453e+00
1.000000000000000000e+00 1.461154426847185439e+00 1.000000000000000000e+00 1.461158871650695801e+00
1.000000000000000000e+00 1.461154307637895888e+00 1.000000000000000000e+00 1.461158692836761475e+00
1.000000000000000000e+00 1.461154205458504718e+00 1.000000000000000000e+00 1.461158275604248047e+00
1.000000000000000000e+00 1.461154120309012372e+00 1.000000000000000000e+00 1.461158096790313721e+00
1.000000000000000000e+00 1.461154035159519804e+00 1.000000000000000000e+00 1.461157858371734619e+00
1.000000000000000000e+00 1.461153898920331651e+00 1.000000000000000000e+00 1.461157500743865967e+00
1.000000000000000000e+00 1.461153864860534668e+00 1.000000000000000000e+00 1.461157441139221191e+00
1.000000000000000000e+00 1.461153779711042100e+00 1.000000000000000000e+00 1.461157202720642090e+00
1.000000000000000000e+00 1.461153694561549532e+00 1.000000000000000000e+00 1.461157023906707764e+00
1.000000000000000000e+00 1.461153575352259981e+00 1.000000000000000000e+00 1.461156845092773438e+00
1.000000000000000000e+00 1.461153473172869033e+00 1.000000000000000000e+00 1.461156666278839111e+00
1.000000000000000000e+00 1.461153370993477862e+00 1.000000000000000000e+00 1.461156487464904785e+00
1.000000000000000000e+00 1.461153268814086914e+00 1.000000000000000000e+00 1.461156189441680908e+00
1.000000000000000000e+00 1.461153166634695966e+00 1.000000000000000000e+00 1.461156129837036133e+00
1.000000000000000000e+00 1.461153115545000380e+00 1.000000000000000000e+00 1.461155951023101807e+00
1.000000000000000000e+00 1.461153064455304795e+00 1.000000000000000000e+00 1.461155831813812256e+00
1.000000000000000000e+00 1.461152996335710830e+00 1.000000000000000000e+00 1.461155712604522705e+00
1.000000000000000000e+00 1.461152877126421279e+00 1.000000000000000000e+00 1.461155533790588379e+00
1.000000000000000000e+00 1.461152826036725694e+00 1.000000000000000000e+00 1.461155414581298828e+00
1.000000000000000000e+00 1.461152740887233126e+00 1.000000000000000000e+00 1.461155354976654053e+00
1.000000000000000000e+00 1.461152638707842177e+00 1.000000000000000000e+00 1.461155235767364502e+00
1.000000000000000000e+00 1.461152570588248212e+00 1.000000000000000000e+00 1.461154997348785400e+00
1.000000000000000000e+00 1.461152536528451007e+00 1.000000000000000000e+00 1.461154937744140625e+00
1.000000000000000000e+00 1.461152468408857041e+00 1.000000000000000000e+00 1.461154878139495850e+00
1.000000000000000000e+00 1.461152434349060059e+00 1.000000000000000000e+00 1.461154699325561523e+00
1.000000000000000000e+00 1.461152400289263076e+00 1.000000000000000000e+00 1.461154639720916748e+00
1.000000000000000000e+00 1.461152349199567491e+00 1.000000000000000000e+00 1.461154520511627197e+00
1.000000000000000000e+00 1.461152349199567491e+00 1.000000000000000000e+00 1.461154282093048096e+00
1.000000000000000000e+00 1.461152281079973525e+00 1.000000000000000000e+00 1.461154222488403320e+00
1.000000000000000000e+00 1.461152195930480957e+00 1.000000000000000000e+00 1.461154103279113770e+00
1.000000000000000000e+00 1.461152144840785372e+00 1.000000000000000000e+00 1.461153984069824219e+00
1.000000000000000000e+00 1.461152110780988389e+00 1.000000000000000000e+00 1.461153924465179443e+00
1.000000000000000000e+00 1.461151991571698838e+00 1.000000000000000000e+00 1.461153864860534668e+00
1.000000000000000000e+00 1.461151923452104873e+00 1.000000000000000000e+00 1.461153805255889893e+00
1.000000000000000000e+00 1.461151855332510907e+00 1.000000000000000000e+00 1.461153686046600342e+00
1.000000000000000000e+00 1.461151838302612305e+00 1.000000000000000000e+00 1.461153507232666016e+00
1.000000000000000000e+00 1.461151838302612305e+00 1.000000000000000000e+00 1.461153388023376465e+00
1.000000000000000000e+00 1.461151838302612305e+00 1.000000000000000000e+00 1.461153328418731689e+00
1.000000000000000000e+00 1.461151804242815322e+00 1.000000000000000000e+00 1.461153209209442139e+00
1.000000000000000000e+00 1.461151787212916719e+00 1.000000000000000000e+00 1.461153209209442139e+00
1.000000000000000000e+00 1.461151736123221356e+00 1.000000000000000000e+00 1.461153030395507812e+00
1.000000000000000000e+00 1.461151736123221356e+00 1.000000000000000000e+00 1.461152970790863037e+00
1.000000000000000000e+00 1.461151702063424151e+00 1.000000000000000000e+00 1.461152851581573486e+00
1.000000000000000000e+00 1.461151650973728788e+00 1.000000000000000000e+00 1.461152851581573486e+00
1.000000000000000000e+00 1.461151633943830186e+00 1.000000000000000000e+00 1.461152732372283936e+00
1.000000000000000000e+00 1.461151616913931806e+00 1.000000000000000000e+00 1.461152732372283936e+00
1.000000000000000000e+00 1.461151582854134601e+00 1.000000000000000000e+00 1.461152672767639160e+00
1.000000000000000000e+00 1.461151565824236220e+00 1.000000000000000000e+00 1.461152613162994385e+00
1.000000000000000000e+00 1.461151514734540635e+00 1.000000000000000000e+00 1.461152613162994385e+00
1.000000000000000000e+00 1.461151480674743652e+00 1.000000000000000000e+00 1.461152493953704834e+00
1.000000000000000000e+00 1.461151429585048067e+00 1.000000000000000000e+00 1.461152374744415283e+00
1.000000000000000000e+00 1.461151395525251084e+00 1.000000000000000000e+00 1.461152374744415283e+00
1.000000000000000000e+00 1.461151344435555499e+00 1.000000000000000000e+00 1.461152255535125732e+00
1.000000000000000000e+00 1.461151327405657119e+00 1.000000000000000000e+00 1.461152255535125732e+00
1.000000000000000000e+00 1.461151310375758516e+00 1.000000000000000000e+00 1.461152255535125732e+00
1.000000000000000000e+00 1.461151276315961534e+00 1.000000000000000000e+00 1.461152076721191406e+00
1.000000000000000000e+00 1.461151259286063153e+00 1.000000000000000000e+00 1.461152076721191406e+00
1.000000000000000000e+00 1.461151259286063153e+00 1.000000000000000000e+00 1.461152076721191406e+00
1.000000000000000000e+00 1.461151242256164551e+00 1.000000000000000000e+00 1.461152076721191406e+00
1.000000000000000000e+00 1.461151242256164551e+00 1.000000000000000000e+00 1.461152017116546631e+00
1.000000000000000000e+00 1.461151225226265948e+00 1.000000000000000000e+00 1.461152017116546631e+00
1.000000000000000000e+00 1.461151225226265948e+00 1.000000000000000000e+00 1.461152017116546631e+00
1.000000000000000000e+00 1.461151225226265948e+00 1.000000000000000000e+00 1.461151957511901855e+00
1.000000000000000000e+00 1.461151191166468966e+00 1.000000000000000000e+00 1.461151838302612305e+00
1.000000000000000000e+00 1.461151191166468966e+00 1.000000000000000000e+00 1.461151838302612305e+00
1.000000000000000000e+00 1.461151174136570585e+00 1.000000000000000000e+00 1.461151838302612305e+00
1.000000000000000000e+00 1.461151140076773602e+00 1.000000000000000000e+00 1.461151838302612305e+00
1.000000000000000000e+00 1.461151123046875000e+00 1.000000000000000000e+00 1.461151778697967529e+00
1.000000000000000000e+00 1.461151123046875000e+00 1.000000000000000000e+00 1.461151599884033203e+00
1.000000000000000000e+00 1.461151123046875000e+00 1.000000000000000000e+00 1.461151599884033203e+00
1.000000000000000000e+00 1.461151123046875000e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151106016976398e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151088987078017e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151071957179415e+00 1.000000000000000000e+00 1.461151540279388428e+00
1.000000000000000000e+00 1.461151071957179415e+00 1.000000000000000000e+00 1.461151480674743652e+00
1.000000000000000000e+00 1.461151071957179415e+00 1.000000000000000000e+00 1.461151480674743652e+00
1.000000000000000000e+00 1.461151054927281034e+00 1.000000000000000000e+00 1.461151480674743652e+00
1.000000000000000000e+00 1.461151037897382432e+00 1.000000000000000000e+00 1.461151480674743652e+00
1.000000000000000000e+00 1.461151037897382432e+00 1.000000000000000000e+00 1.461151421070098877e+00
1.000000000000000000e+00 1.461151020867484052e+00 1.000000000000000000e+00 1.461151421070098877e+00
1.000000000000000000e+00 1.461151003837585449e+00 1.000000000000000000e+00 1.461151421070098877e+00
1.000000000000000000e+00 1.461151003837585449e+00 1.000000000000000000e+00 1.461151421070098877e+00
1.000000000000000000e+00 1.461150986807686847e+00 1.000000000000000000e+00 1.461151361465454102e+00
1.000000000000000000e+00 1.461150986807686847e+00 1.000000000000000000e+00 1.461151361465454102e+00
1.000000000000000000e+00 1.461150986807686847e+00 1.000000000000000000e+00 1.461151361465454102e+00
1.000000000000000000e+00 1.461150986807686847e+00 1.000000000000000000e+00 1.461151361465454102e+00
1.000000000000000000e+00 1.461150969777788466e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151242256164551e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461150935717991484e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461150918688092881e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151182651519775e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151123046875000e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150901658194501e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461151063442230225e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461151003837585449e+00
1.000000000000000000e+00 1.461150867598397296e+00 1.000000000000000000e+00 1.461151003837585449e+00
